id	context	predictions	aggregatedPredictions	category
4213	The resolution, passed after little debate on Saturday by the 600 delegates to the diocese's annual convention in Newark, also urged the national governing body of the 2.4 million-member denomination to develop rites for blessing gay and lesbian unions.	[[0.347,0.529,0.109,0.007,0.009]]	[0.347,0.529,0.109,0.007,0.009]	negative
4214	You can't go home because you were told to get out forever: you're gay or lesbian; you're a financial burden; you took drugs; you're just no good.	[[0.676,0.265,0.046,0.002,0.011]]	[0.676,0.265,0.046,0.002,0.011]	very negative
4215	Mayor David N. Dinkins, who has aggressively sought the support of gay and lesbian voters, yesterday announced that New York City would provide health benefits to the domestic partners of homosexual city workers.	[[0.165,0.464,0.173,0.13,0.069]]	[0.165,0.464,0.173,0.13,0.069]	negative
4216	If it is successful -- and some of the most influential names in Hollywood, Silicon Valley, the on-line networks and the gay communities are offering their support to make sure it is -- Planet Out may also become a model for the type of highly focused marketing that other businesses, like magazine publishing, have found more and more successful.	[[0.089,0.54,0.245,0.099,0.027]]	[0.089,0.54,0.245,0.099,0.027]	negative
4217	So far, the debate has been cast largely in terms of gay men: Would they hurt combat morale?	[[0.052,0.523,0.336,0.08,0.01]]	[0.052,0.523,0.336,0.08,0.01]	negative
4218	The plain-spoken Senator John McCain said he could envision a gay President someday.	[[0.084,0.593,0.265,0.046,0.012]]	[0.084,0.593,0.265,0.046,0.012]	negative
4219	Darrell Yates Rist, a writer and co-founder of the Gay and Lesbian Alliance Against Defamation, died on Thursday in St. Luke's-Roosevelt Hospital Center.	[[0.524,0.396,0.049,0.008,0.022]]	[0.524,0.396,0.049,0.008,0.022]	very negative
4220	Then in August, a local newspaper ran a front-page photograph that referred readers to an article with a headline that read ''Gay Couples' Marriage Welcomed in Dobbs Ferry.''	[[0.025,0.255,0.707,0.01,0.003]]	[0.025,0.255,0.707,0.01,0.003]	neutral
4221	Unlike the United States, Israel does not exclude lesbians and gay men from the military.	[[0.085,0.602,0.273,0.03,0.01]]	[0.085,0.602,0.273,0.03,0.01]	negative
4222	With their fists raised in solidarity and their voices celebrating their pride, tens of thousands of gay men, lesbians and their supporters strolled and chanted their way down Fifth Avenue yesterday in a sprawling march that underscored the striking range of gay life in New York City.	[[0.192,0.637,0.139,0.021,0.011]]	[0.192,0.637,0.139,0.021,0.011]	negative
4223	"Wait a minute," said the 67-year-old retired neurosurgeon, who joined the homosexual civil rights movement in the early 1960's and is now treasurer of the Triangle Foundation, a gay and lesbian advocacy group he helped found.	[[0.153,0.656,0.161,0.022,0.008]]	[0.153,0.656,0.161,0.022,0.008]	negative
4224	The March 1 episode of "Roseanne" was to feature a kiss, exchanged in a gay bar, between Mrs. Arnold's character and a character played by Mariel Hemingway.	[[0.126,0.644,0.181,0.035,0.014]]	[0.126,0.644,0.181,0.035,0.014]	negative
4225	Gay civil rights groups have labeled statements like these homophobic and their views are echoed in the theater, whose own gay community has been severely hit by AIDS.	[[0.163,0.622,0.171,0.028,0.016]]	[0.163,0.622,0.171,0.028,0.016]	negative
4226	Just a week away from a huge gay march on Washington, leaders of gay and lesbian organizations are rallying behind President Clinton, trying to prevent the demonstration from becoming a protest against him.	[[0.352,0.452,0.178,0.008,0.01]]	[0.352,0.452,0.178,0.008,0.01]	negative
4227	In doing so, she expressed sympathy for a theory by Maynard Solomon that Schubert might have been gay.	[[0.113,0.695,0.171,0.017,0.005]]	[0.113,0.695,0.171,0.017,0.005]	negative
4228	Some people will see it as just a politically correct decision in a year filled with political hatred and intolerance toward the gay and lesbian community.	[[0.084,0.34,0.321,0.2,0.056]]	[0.084,0.34,0.321,0.2,0.056]	negative
4229	As a result, co-ops throughout New York City may find themselves extending to gay, lesbian and other unmarried couples the privilege customarily granted to married couples: that a surviving partner may automatically inherit the lease to an apartment and shares in a co-op corporation, without the board's consent being required.	[[0.164,0.649,0.163,0.018,0.005]]	[0.164,0.649,0.163,0.018,0.005]	negative
4230	In a ruling extending the legal rights of gay couples to raise children together, a New Jersey appeals court today allowed a 47-year-old woman to legally adopt the 3-year-old twins of her partner.	[[0.139,0.595,0.212,0.04,0.014]]	[0.139,0.595,0.212,0.04,0.014]	negative
4231	In truth they are but a modest advance that does away with the worst abuses of the old system while entrenching the archaic and homophobic ban on gay soldiers more firmly than ever.	[[0.099,0.7,0.175,0.021,0.005]]	[0.099,0.7,0.175,0.021,0.005]	negative
4232	The Boy Scouts of America has renewed the annual charter of a San Jose troop that defied the national organization's anti-gay policy by announcing that it would accept homosexual scouts and leaders.	[[0.126,0.633,0.193,0.035,0.013]]	[0.126,0.633,0.193,0.035,0.013]	negative
4233	Yet even when overcrowded and wildly uneven in quality, the shows' wealth of individual voices demonstrates why the gay presence has so long been a catalytic force in this city's visual culture.	[[0.397,0.459,0.127,0.007,0.011]]	[0.397,0.459,0.127,0.007,0.011]	negative
4234	To the Editor: Dennis G. Kuby is not convincing in his attempt to distinguish the 1963 march on Washington for jobs and freedom from the 1993 march for gay and lesbian rights (letter, April 25).	[[0.15,0.676,0.16,0.009,0.005]]	[0.15,0.676,0.16,0.009,0.005]	negative
4235	Mr. Giuliani should be applauded for fulfilling an election-year promise made to the gay community.	[[0.022,0.058,0.181,0.571,0.168]]	[0.022,0.058,0.181,0.571,0.168]	positive
4236	Gabe Kruks, chief operating officer of the Los Angeles Gay and Lesbian Community Services Center, died Nov. 11 at Century City Hospital in Los Angeles.	[[0.344,0.561,0.07,0.008,0.016]]	[0.344,0.561,0.07,0.008,0.016]	negative
4237	* The Advocate, the gay and lesbian magazine based in Los Angeles, has opened a New York sales office and has hired two sales representatives there: Paul Ruck, who becomes national sales manager, and Ellen Abrams, who becomes regional sales manager.	[[0.281,0.541,0.157,0.009,0.011]]	[0.281,0.541,0.157,0.009,0.011]	negative
4238	At one point during the meeting, Ms. Osborn welcomed Mr. Clinton to the "Gay 90's."	[[0.023,0.217,0.475,0.268,0.017]]	[0.023,0.217,0.475,0.268,0.017]	neutral
4239	There are the corporate-backed Gay Games, a plethora of slick new gay magazines, and Ikea and American Express advertisements that are pitched at gay consumers.	[[0.004,0.008,0.067,0.783,0.138]]	[0.004,0.008,0.067,0.783,0.138]	positive
4240	Amsterdam, one of Europe's gay capitals, is anticipating an influx of more than 200,000 people for the fifth Gay Games -- the first to be held outside North America.	[[0.275,0.554,0.134,0.018,0.019]]	[0.275,0.554,0.134,0.018,0.019]	negative
4241	A defense lawyer in a Queens murder case said yesterday that he would seek to question prospective jurors about their sexual orientation, after the judge in the case said the prosecution would be allowed to introduce evidence that the victim was gay.	[[0.172,0.606,0.18,0.028,0.014]]	[0.172,0.606,0.18,0.028,0.014]	negative
4242	"They felt that through providing education for gay and lesbian students, they would help decrease discrimination," said William Brockett, the executor of the couple's estate.	[[0.089,0.501,0.207,0.17,0.032]]	[0.089,0.501,0.207,0.17,0.032]	negative
4243	Her club is frequented by gay men and lesbians, and among its patrons are the gay Francis and the lesbian Maxine, who by day sing jingles on the radio.	[[0.29,0.581,0.096,0.015,0.017]]	[0.29,0.581,0.096,0.015,0.017]	negative
4244	LEAD: Ohio State University officials moved 32 male students out of their dormitory here recently in response to complaints of harassment of two gay roommates who lived on the same floor.	[[0.146,0.576,0.245,0.022,0.011]]	[0.146,0.576,0.245,0.022,0.011]	negative
4245	Videos with gay themes often are not promoted outside a few large cities, but this month CBS/Fox is broadening that reach in a campaign for "The Lost Language of Cranes," about a father and son who each declare their homosexuality.	[[0.182,0.602,0.189,0.017,0.01]]	[0.182,0.602,0.189,0.017,0.01]	negative
4246	Gay and lesbian couples are now permitted to hold commitment or blessing ceremonies in Harvard University's Memorial Church, university officials announced last week.	[[0.143,0.693,0.137,0.018,0.009]]	[0.143,0.693,0.137,0.018,0.009]	negative
4247	The National Endowment for the Arts refused today to award grants to three gay and lesbian film festivals, saying the projects lacked artistic excellence worthy of the agency's support.	[[0.23,0.589,0.127,0.031,0.023]]	[0.23,0.589,0.127,0.031,0.023]	negative
4248	Scrutinizing the X chromosomes of 40 pairs of gay brothers, the scientists found that in 33 cases the brothers shared a region at the bottom tip of the chromosome, a far greater proportion than would have been expected from chance alone.	[[0.185,0.573,0.216,0.016,0.011]]	[0.185,0.573,0.216,0.016,0.011]	negative
4249	discrimination and intolerance that members of the gay community face every day.	[[0.018,0.087,0.46,0.39,0.045]]	[0.018,0.087,0.46,0.39,0.045]	neutral
4250	With public television needing all the success stories it can muster these days, one of the more unlikely is being provided by "In the Life," a monthly magazine devoted to gay and lesbian issues and culture.	[[0.058,0.282,0.263,0.335,0.062]]	[0.058,0.282,0.263,0.335,0.062]	positive
4251	To the Editor: Representative Bob Barr's sarcastic suggestion that amending United States immigration law to protect lesbian and gay couples against deportation would fail because immigration officials wouldn't be able to distinguish between life partners and sex partners is ridiculous (news article, March 23).	[[0.311,0.517,0.16,0.007,0.006]]	[0.311,0.517,0.16,0.007,0.006]	negative
4252	But a report that is to be released on Tuesday by the Human Rights Campaign, a gay and lesbian lobbying group, shows a big change.	[[0.14,0.673,0.149,0.027,0.011]]	[0.14,0.673,0.149,0.027,0.011]	negative
4253	Although the Florida Supreme Court opened the door on Thursday to a constitutional challenge of that state's ban on adoptions by homosexuals, other key cases have gone against gay and lesbian parents, adoptive and biological.	[[0.176,0.542,0.257,0.016,0.008]]	[0.176,0.542,0.257,0.016,0.008]	negative
4254	The reason, Mr. Pallone reveals in his emotional memoir, written with the freelance writer Alan Steinberg, is that he is gay.	[[0.048,0.236,0.274,0.38,0.062]]	[0.048,0.236,0.274,0.38,0.062]	positive
4255	Gay men and lesbians, on the other hand, are consistently characterized solely in terms of their homosexuality -- when they are depicted at all.	[[0.103,0.55,0.216,0.104,0.026]]	[0.103,0.55,0.216,0.104,0.026]	negative
4256	As a gay man in his late 20's, he had never really known love or dating outside the shadow of AIDS and, though he knew few sick people, he associated being gay with getting AIDS and dying young.	[[0.202,0.625,0.149,0.014,0.01]]	[0.202,0.625,0.149,0.014,0.01]	negative
4257	The tradition of formal sponsorship by the city came to an end in 1947, however, when Mayor James Michael Curley himself granted authority to organize and conduct the St. Patrick's Day-Evacuation Day Parade to the petitioner South Boston Allied War Veterans Council. . . . 1992 was the year that a number of gay, lesbian, and bisexual descendants of the Irish immigrants joined together with other supporters to form the respondent organization, GLIB, to march in the parade as a way to express pride in their Irish heritage as openly gay, lesbian and bisexual individuals, to demonstrate that there are such men and women among those so descended, and to express their solidarity with like individuals who sought to march in New York's St. Patrick's Day Parade. . . .	[[0.207,0.638,0.121,0.023,0.012]]	[0.207,0.638,0.121,0.023,0.012]	negative
4258	"It's all a game to stay alive," said the corporal, who has been in the Marines for three years, hiding the fact that both she and her civilian husband are gay.	[[0.137,0.561,0.167,0.105,0.029]]	[0.137,0.561,0.167,0.105,0.029]	negative
4259	Given the common estimation that lesbians and gays comprise 10 percent of the population, lesbian and gay adolescents may face a suicide risk three times higher than their heterosexual counterparts.	[[0.205,0.627,0.151,0.009,0.008]]	[0.205,0.627,0.151,0.009,0.008]	negative
